key,source,target
ST_DS_RdSciel/41_RdSc7Suicide_Verso,I’ve… had similar thoughts before.,
ST_DS_RdSciel/22_RdSc6BClass_Verso,Just sit here in the water for a little bit.,
ST_DS_RdSciel/43_RdSc6BClass_Verso,Let’s celebrate.,
ST_DS_RdSciel/38_RdSc5Pierre_Sciel,Let’s just focus on today.,
ST_DS_RdSciel/21_RdSc2Bracelets_Verso,Luckily the Gestral Village has a hairstylist quite skilled in colour treatments.,
ST_DS_RdSciel/22_RdSc2Bracelets_Sciel,Lucky.,
ST_DS_RdSciel/04_RdSc4Philosophy_Verso,"Lune’s intense and obsessed, Maelle is nervous and eager. But you, you’re calm.",
ST_DS_RdSciel/38_RdSc6BClass_Sciel,Maelle can bring Pierre back. I’m sorry.,
ST_DS_RdSciel/16_RdSc3Scars_Verso,"Maelle’s right, you really do see everything.",
ST_DS_RdSciel/10_RdSc7Suicide_Verso,Mmm. Makes sense.,
ST_DS_RdSciel/25_RdSc4Philosophy_Sciel,"Mmmm, yes. You must have many pearls to offer.",
ST_DS_RdSciel/34_RdSc2Bracelets_Sciel,"My youngest student is six. Her parents will gommage when she’s 12, and she herself won’t live past 21.",
ST_DS_RdSciel/19_RdSc5Pierre_Sciel,"Neither of us were perfect, but we were perfect for each other.",
ST_DS_RdSciel/43_RdSc2Bracelets_Sciel,"No, I don’t. But I have my students.",
ST_DS_RdSciel/21_RdSc1Stories_Sciel,"No, tell me something dark and melancholy. And personal.",
ST_DS_RdSciel/07_RdSc3Scars_Sciel,"No, you said you’re vain.",
ST_DS_RdSciel/10_RdSc1Stories_Verso,"No, you’re right, what was I thinking? It’s better to stay mysterious.",
ST_DS_RdSciel/42_RdSc4Philosophy_Verso,Not counting Monoco?,
ST_DS_RdSciel/32_RdSc2Bracelets_Verso,Not necessarily…,
ST_DS_RdSciel/42_RdSc7Suicide_Verso,"Not of drowning specifically, but… you know.",
ST_DS_RdSciel/29_RdSc6BClass_Verso,"Now, let’s see you swim back.",
ST_DS_RdSciel/03_RdSc6BClass_Verso,"Oh, I can help you with that.",
ST_DS_RdSciel/04_RdSc3Scars_Verso,"Oh, I can keep up. In fact, I’m here to offer a story.",
ST_DS_RdSciel/26_RdSc4Philosophy_Sciel,"Oh, actually isn’t Monoco even older? Esquie too. Perhaps I should ask them instead.",
ST_DS_RdSciel/06_RdSc6BClass_Sciel,"Oh, do share your secrets then.",
ST_DS_RdSciel/08_RdSc1Stories_Sciel,"Oh, is that what this is?",
ST_DS_RdSciel/34_RdSc6BClass_Sciel,Oh.,
ST_DS_RdSciel/13_RdSc2Bracelets_Sciel,Oh. I’m so intrigued.,
ST_DS_RdSciel/39_RdSc6BClass_Verso,"Oh. No, right, of course. I understand, don’t worry.",
ST_DS_RdSciel/10_RdSc3Scars_Sciel,Oh. Why is that?,
ST_DS_RdSciel/40_RdSc4Philosophy_Verso,Ohhh. You mean… adventure.,
ST_DS_RdSciel/12_RdSc2Bracelets_Verso,"Okay, I’m going to share something deeply personal with you.",
ST_DS_RdSciel/11_RdSc2Bracelets_Verso,"Okay, I’m going to share something really dark with you.",
ST_DS_RdSciel/19_RdSc6ASwimming_Sciel,Okay.,
ST_DS_RdSciel/44_RdSc2Bracelets_Sciel,"One of my friends, Sophie, said it best.",
ST_DS_RdSciel/16_RdSc1Stories_Sciel,Only if it’s a good one. You first.,
ST_DS_RdSciel/42_RdSc6BClass_Sciel,Our time together was special to me. Let’s celebrate it one last time.,
ST_DS_RdSciel/06_RdSc2Bracelets_Verso,"Over 100 years, actually, so it’s hard to choose.",
ST_DS_RdSciel/07_RdSc7Suicide_Sciel,"Pierre… used to volunteer at the school, teaching the kids how to sail and survive in the wild.",
ST_DS_RdSciel/28_RdSc4Philosophy_Verso,Please do. You’ll probably learn valuable things about Nevron feet and rocks.,
ST_DS_RdSciel/17_RdSc2Bracelets_Sciel,Please. Do share.,
ST_DS_RdSciel/41_RdSc2Bracelets_Sciel,Precisely.,
ST_DS_RdSciel/07_RdSc5Pierre_Sciel,Probably a lot more variety than back then. The Outdome teams brought back loads of new plants from the surrounding islands.,
ST_DS_RdSciel/24_RdSc2Bracelets_Sciel,Purple could be fun.,
ST_DS_RdSciel/27_RdSc4Philosophy_Verso,"Sadly, no pearls.",
ST_DS_RdSciel/33_RdSc4Philosophy_Sciel,Save it for tomorrow. Let’s do something else tonight.,
ST_DS_RdSciel/06_RdSc1Stories_Sciel,Says the mysterious stranger who has yet to share much about himself.,
ST_DS_RdSciel/52_RdSc6BClass_Display,Sciel and Verso experience something unforgettable.,
ST_DS_RdSciel/49_RdSc5Pierre_Display,Sciel and Verso find a nice spot away from the group.,
ST_DS_RdSciel/32C_RdSc6BClass_Display,Sciel and Verso know that they can always rely on each other.,
ST_DS_RdSciel/52_RdSc2Bracelets_Display,"Sciel and Verso spend a bit too long teasing each other, before going back to the others.",
ST_DS_RdSciel/38_RdSc3Scars_Display,"Sciel and Verso switch to sillier topics for a few minutes, before heading back to the others.",
ST_DS_RdSciel/48_RdSc5Pierre_Display,Sciel and Verso’s bond grows even deeper.,
ST_DS_RdSciel/36_RdSc3Scars_Display,Sciel appreciates that Verso opened up to her.,
ST_DS_RdSciel/32A_RdSc6BClass_Display,Sciel can’t believe she has overcome her fear.,
ST_DS_RdSciel/27_RdSc1Stories_Display,"Sciel continues to tease Verso, who remains evasive.",
ST_DS_RdSciel/56_RdSc6BClass_Display,Sciel feels grateful that Verso helped her overcome her fear.,
ST_DS_RdSciel/25A_RdSc6BClass_Display,Sciel gathers her courage and enters the water.,
ST_DS_RdSciel/52_RdSc7Suicide_Display,Sciel has confided her darkest secret to Verso.,
ST_DS_RdSciel/53_RdSc4Philosophy_Display,Sciel is disappointed that Verso declined her invitation.,
ST_DS_RdSciel/52_RdSc5Pierre_Display,Sciel is unable to save Verso from Lune’s displeasure.,
ST_DS_RdSciel/54_RdSc5Pierre_Display,Sciel sees a good friend in Verso.,
ST_DS_RdSciel/35_RdSc7Suicide_Verso,Sciel…,
ST_DS_RdSciel/48_RdSc2Bracelets_Sciel,See? Dark AND personal.,
ST_DS_RdSciel/32B_RdSc6BClass_Display,She appreciates Verso’s friendship.,
ST_DS_RdSciel/25C_RdSc6BClass_Display,She begins to feel more at ease.,
ST_DS_RdSciel/37_RdSc3Scars_Display,She feels closer to Verso now.,
ST_DS_RdSciel/25B_RdSc6BClass_Display,"She panics, but Verso helps her get over her fear.",
ST_DS_RdSciel/45_RdSc2Bracelets_Sciel,"She said… she loves her children so much, the best thing she can do for them…",
ST_DS_RdSciel/13_RdSc7Suicide_Sciel,"She wanted to feel closer to her son, to still feel Verso’s presence.",
ST_DS_RdSciel/38_RdSc7Suicide_Sciel,She would have been six.,
ST_DS_RdSciel/54_RdSc4Philosophy_Display,"She’s not used to being rejected, but she doesn’t take it personally.",
ST_DS_RdSciel/10_RdSc5Pierre_Verso,"Smart man. If you want to romance a farmer, live plants are probably better than dead flowers.",
ST_DS_RdSciel/23_RdSc6ASwimming_Display,Sneaky Verso.,
ST_DS_RdSciel/04_RdSc7Suicide_Verso,So obvious.,
ST_DS_RdSciel/12_RdSc3Scars_Verso,So there you have it. “Dark and personal.”,
ST_DS_RdSciel/31_RdSc6BClass_Verso,So you admit it was inspirational.,
ST_DS_RdSciel/25_RdSc2Bracelets_Verso,So. Your turn.,
ST_DS_RdSciel/24_RdSc3Scars_Verso,So. “Dark and personal” enough for you?,
ST_DS_RdSciel/44_RdSc4Philosophy_Sciel,So?,
ST_DS_RdSciel/18_RdSc2Bracelets_Verso,"Some time after the Fracture, my hair turned completely white. Like…",
ST_DS_RdSciel/17_RdSc1Stories_Verso,Something epic then? Full of battle and danger?,
ST_DS_RdSciel/18_RdSc1Stories_Verso,Something unusual then? Strange wonders and mysteries?,
ST_DS_RdSciel/15_RdSc5Pierre_Verso,Sorry.,
ST_DS_RdSciel/24_RdSc1Stories_Verso,"Story for a story, right?",
ST_DS_RdSciel/01_RdSc2Bracelets_Sciel,Story time?,
ST_DS_RdSciel/34_RdSc7Suicide_Sciel,That I had lost the child.,
ST_DS_RdSciel/35_RdSc4Philosophy_Sciel,That depends. How adventurous are you feeling?,
ST_DS_RdSciel/41_RdSc5Pierre_Verso,That might not be a good idea. I don’t know if I can keep my feelings casual.,
ST_DS_RdSciel/26_RdSc2Bracelets_Sciel,That was hardly dark or personal.,
ST_DS_RdSciel/11_RdSc6ASwimming_Verso,That way you can save me if I fall into the water.,
ST_DS_RdSciel/10_RdSc6ASwimming_Verso,"That way, if you fall into the water, I don’t have to ruin my clothes jumping in after you.",
ST_DS_RdSciel/30_RdSc5Pierre_Verso,That’s a good way to look at it.,
ST_DS_RdSciel/35_RdSc5Pierre_Verso,That’s a nice way to say “fling.”,
ST_DS_RdSciel/29_RdSc3Scars_Sciel,That’s a story for another time.,
ST_DS_RdSciel/08_RdSc5Pierre_Sciel,That’s actually how I met Pierre. I asked his team for honeypetal samples.,
ST_DS_RdSciel/19_RdSc4Philosophy_Verso,That’s an interesting philosophy for someone so young.,
ST_DS_RdSciel/49_RdSc4Philosophy_Display,The bond between Sciel and Verso deepens.,
ST_DS_RdSciel/21_RdSc7Suicide_Sciel,"The dip in the chair where he sat, the hollow of his shoes, the emptiness inside his jacket.",
ST_DS_RdSciel/38_RdSc2Bracelets_Sciel,"The earlier you have children, the more time you get to share with them, and the more life they’ll get to live.",
ST_DS_RdSciel/32_RdSc3Scars_Sciel,"The scars look good on you, though.",
ST_DS_RdSciel/54_RdSc7Suicide_Display,Their connection deepens.,
ST_DS_RdSciel/07_RdSc1Stories_Verso,Then consider this my attempt to be less mysterious.,
ST_DS_RdSciel/32E_RdSc6BClass_Display,Then head back to the group.,
ST_DS_RdSciel/23_RdSc6BClass_Verso,"Then when you’re comfortable, we’ll go a bit deeper. Then a bit deeper still.",
ST_DS_RdSciel/04_RdSc1Stories_Sciel,There must be better uses of your time than analysing our stress levels.,
ST_DS_RdSciel/37_RdSc2Bracelets_Sciel,These are the choices we get to make.,
ST_DS_RdSciel/54_RdSc6BClass_Display,They are exhausted so the swim is more complicated.,
ST_DS_RdSciel/29_RdSc1Stories_Display,They head back to the others.,
ST_DS_RdSciel/30C_RdSc4Philosophy_Display,They head back to the others.,
ST_DS_RdSciel/56_RdSc4Philosophy_Display,They head back to the others.,
ST_DS_RdSciel/56_RdSc5Pierre_Display,They head back to the others.,
ST_DS_RdSciel/51_RdSc5Pierre_Display,They return to camp. Lune is upset that Verso skipped sentry duty.,
ST_DS_RdSciel/32D_RdSc6BClass_Display,"They spend a bit of time on the island together, celebrating.",
ST_DS_RdSciel/50_RdSc5Pierre_Display,They spend an unusually long time together.,
ST_DS_RdSciel/53_RdSc6BClass_Display,They spend hours on the island before swimming back.,
ST_DS_RdSciel/50_RdSc6BClass_Display,They spend one final night together.,
ST_DS_RdSciel/58_RdSc6BClass_Display,"They spend some time in the water together, having fun.",
ST_DS_RdSciel/55_RdSc5Pierre_Display,They spend some time together discussing past loves.,
ST_DS_RdSciel/11_RdSc6BClass_Sciel,This is your idea of an inspirational story?,
ST_DS_RdSciel/51_RdSc2Bracelets_Display,"Though Verso’s story was rather lacking, Sciel appreciates Verso slightly more than before.",
ST_DS_RdSciel/53_RdSc5Pierre_Display,"Though disappointed, Sciel understands Verso’s feelings.",
ST_DS_RdSciel/45_RdSc5Pierre_Display,"Though she doesn’t show it, Verso knows that she appreciates the support.",
ST_DS_RdSciel/20_RdSc4Philosophy_Sciel,"True, I’m not quite as old as you. Why don’t you share some of the wisdom you’ve accumulated over your very long life.",
ST_DS_RdSciel/08_RdSc6ASwimming_Sciel,Tsk. Esquie.,
ST_DS_RdSciel/56_RdSc7Suicide_Display,"Two close friends, able to enjoy the silence together.",
ST_DS_RdSciel/46_RdSc4Philosophy_Verso,"Um, actually I’m a bit sleepy.",
ST_DS_RdSciel/29_RdSc7Suicide_Sciel,Until I could no longer swim.,
ST_DS_RdSciel/24_RdSc6BClass_Verso,Until we get to the trees on the island there.,
ST_DS_RdSciel/29_RdSc2Bracelets_Verso,"Vain? I’m not– Hey, I’m not the one with all the… bracelets and rings.",
ST_DS_RdSciel/52_RdSc4Philosophy_Display,Verso and Sciel became a bit more than friends.,
ST_DS_RdSciel/30B_RdSc4Philosophy_Display,Verso and Sciel feel like friends.,
ST_DS_RdSciel/20_RdSc6ASwimming_Display,Verso and Sciel get changed.,
ST_DS_RdSciel/55_RdSc6BClass_Display,Verso and Sciel share a particularly emotional moment.,
ST_DS_RdSciel/47_RdSc5Pierre_Display,Verso and Sciel spend more time together before joining the others.,
ST_DS_RdSciel/55_RdSc7Suicide_Display,"Verso and Sciel spend more time together, looking at the stars.",
ST_DS_RdSciel/30A_RdSc4Philosophy_Display,Verso and Sciel spend some time sharing silly stories with each other.,
ST_DS_RdSciel/50_RdSc4Philosophy_Display,Verso and Sciel spend some time together.,
ST_DS_RdSciel/26_RdSc1Stories_Display,Verso and Sciel spend the next few minutes arguing whether Sciel should also share.,
ST_DS_RdSciel/49_RdSc6BClass_Display,Verso and Sciel stay on the island.,
ST_DS_RdSciel/46_RdSc5Pierre_Display,Verso and Sciel understand each other.,
ST_DS_RdSciel/28_RdSc1Stories_Display,Verso and Sciel’s relationship grows a little bit.,
ST_DS_RdSciel/00_RdSc6ASwimming_Display,Verso approaches Sciel with conviction.,
ST_DS_RdSciel/00_RdSc7Suicide_Display,"Verso approaches Sciel, eager to talk to her.",
ST_DS_RdSciel/00_RdSc1Stories_Display,"Verso approaches Sciel, who seems open to talking.",
ST_DS_RdSciel/21_RdSc6ASwimming_Display,Verso reveals that he keeps secret swimsuits in Monoco’s bag.,
ST_DS_RdSciel/44_RdSc5Pierre_Display,Verso stays a bit longer with Sciel.,
ST_DS_RdSciel/35_RdSc6BClass_Sciel,Verso…,
ST_DS_RdSciel/44_RdSc7Suicide_Sciel,Verso…,
ST_DS_RdSciel/19_RdSc1Stories_Sciel,We get plenty of that on a daily basis. You can go brag with Monoco instead.,
ST_DS_RdSciel/19_RdSc6BClass_Verso,"We need to help you feel in control of the situation, give you time and space to react and not panic.",
ST_DS_RdSciel/18_RdSc6BClass_Verso,We need to help your body and your mind realise that there’s nothing to fear and no reason to panic.,
ST_DS_RdSciel/26_RdSc5Pierre_Sciel,We were supposed to have five more years together.,
ST_DS_RdSciel/33_RdSc5Pierre_Verso,"Well, I can’t compete with that.",
ST_DS_RdSciel/09_RdSc6BClass_Verso,"Well, Noco tied us together, but anyway. Now we’re best friends.",
ST_DS_RdSciel/05_RdSc1Stories_Verso,"Well, it’s important to understand your teammates.",
ST_DS_RdSciel/27_RdSc3Scars_Sciel,"Well, we all have scars that won’t heal, don’t we?",
ST_DS_RdSciel/09_RdSc6ASwimming_Verso,"Well, you always seem uneasy when we travel over water. You should learn to swim.",
ST_DS_RdSciel/11_RdSc1Stories_Sciel,Well. There are stories and then there are “stories.”,
ST_DS_RdSciel/25_RdSc1Stories_Sciel,We’ll see.,
ST_DS_RdSciel/33_RdSc7Suicide_Sciel,"What I didn’t know then… What the hospital told me… was that I was pregnant. But that I had, um…",
ST_DS_RdSciel/34_RdSc4Philosophy_Verso,What do you have in mind?,
ST_DS_RdSciel/09_RdSc4Philosophy_Verso,What does that mean?,
ST_DS_RdSciel/03_RdSc6ASwimming_Verso,What ever do you mean?,
ST_DS_RdSciel/21_RdSc6BClass_Sciel,What first?,
ST_DS_RdSciel/20_RdSc5Pierre_Verso,What happened to him?,
ST_DS_RdSciel/15_RdSc6ASwimming_Verso,What happened to teamwork? What if I’m injured or unconscious?,
ST_DS_RdSciel/02_RdSc7Suicide_Sciel,"What, it’s not obvious?",
ST_DS_RdSciel/30_RdSc6BClass_Sciel,"What, no inspirational pep talk this time?",
ST_DS_RdSciel/26_RdSc7Suicide_Verso,What?,
ST_DS_RdSciel/38_RdSc4Philosophy_Verso,What?,
ST_DS_RdSciel/36_RdSc6BClass_Verso,What’s wrong?,
ST_DS_RdSciel/27_RdSc7Suicide_Sciel,"When I lost Pierre, I…",
ST_DS_RdSciel/27_RdSc2Bracelets_Verso,White hair. Old man. I’m revealing myself here.,
ST_DS_RdSciel/05_RdSc4Philosophy_Sciel,Why is that strange?,
ST_DS_RdSciel/26_RdSc3Scars_Verso,Worthy of the story of that scar on your stomach?,
ST_DS_RdSciel/08_RdSc3Scars_Verso,Would a vain person keep this scar?,
ST_DS_RdSciel/14_RdSc7Suicide_Verso,"Would you have created a copy of Pierre, if you could? Knowing it wouldn’t be the real thing?",
ST_DS_RdSciel/32_RdSc5Pierre_Sciel,Yeah. I am… very lucky.,
ST_DS_RdSciel/18_RdSc3Scars_Verso,"Yeah. We disagreed on pretty much everything. Tactics, goals… what lines we wouldn’t cross.",
ST_DS_RdSciel/49_RdSc7Suicide_Verso,"Yes, him.",
ST_DS_RdSciel/14_RdSc4Philosophy_Sciel,"Yes, home. With everyone I’ve ever loved.",
ST_DS_RdSciel/06_RdSc3Scars_Verso,"Yes, well… you said I’m vain.",
ST_DS_RdSciel/03_RdSc1Stories_Verso,Yes.,
ST_DS_RdSciel/28_RdSc6BClass_Sciel,You are indeed an excellent swimmer and teacher.,
ST_DS_RdSciel/16_RdSc4Philosophy_Verso,You believe in an afterlife?,
ST_DS_RdSciel/13_RdSc6ASwimming_Sciel,You can save yourself.,
ST_DS_RdSciel/45_RdSc6BClass_Sciel,You can show me your other swim moves.,
ST_DS_RdSciel/41_RdSc6BClass_Verso,You do?,
ST_DS_RdSciel/42_RdSc2Bracelets_Verso,You don’t have any children though.,
ST_DS_RdSciel/22_RdSc5Pierre_Verso,You don’t have to talk about it.,
ST_DS_RdSciel/13_RdSc5Pierre_Verso,You don’t talk about your husband much.,
ST_DS_RdSciel/15_RdSc1Stories_Sciel,You first then.,
ST_DS_RdSciel/20_RdSc3Scars_Sciel,You fought?,
ST_DS_RdSciel/36_RdSc4Philosophy_Verso,You mean like hunt Nevrons?,
ST_DS_RdSciel/48_RdSc7Suicide_Sciel,You mean…,
ST_DS_RdSciel/01_RdSc7Suicide_Verso,You never told me… How do you go from being a farmer to running a school?,
ST_DS_RdSciel/15_RdSc3Scars_Verso,You noticed that?,
ST_DS_RdSciel/01_RdSc1Stories_Verso,You seem less stressed than the others.,
ST_DS_RdSciel/01_RdSc5Pierre_Verso,You used to be a farmer? Is that why you use a scythe?,
ST_DS_RdSciel/23_RdSc7Suicide_Sciel,You want to know why I dislike water?,
ST_DS_RdSciel/31_RdSc5Pierre_Verso,You were lucky to have found each other. Not everyone has that.,
ST_DS_RdSciel/15_RdSc2Bracelets_Sciel,Your hair? That’s a bit literal on “dark” and “personal.”,
ST_DS_RdSciel/16_RdSc6ASwimming_Sciel,Your hypothetical situation is quite specific.,
ST_DS_RdSciel/08_RdSc2Bracelets_Sciel,You’re 100 years old and so indecisive?,
ST_DS_RdSciel/01_RdSc4Philosophy_Verso,You’re always so calm about everything.,
ST_DS_RdSciel/34_RdSc5Pierre_Sciel,You’re competing in a different event.,
ST_DS_RdSciel/41_RdSc4Philosophy_Sciel,You’ve been alone too long on this continent. When was the last time you seduced someone?,
ST_DS_RdSciel/49_RdSc2Bracelets_Verso,You’ve set the bar high.,
ST_DS_RdSciel/40_RdSc7Suicide_Sciel,"“Dark and personal,” right?",
ST_DS_RdSciel/11_RdSc4Philosophy_Verso,“Friend’s” not the word I’d choose.,
ST_DS_RdSciel/03_RdSc2Bracelets_Sciel,…,
ST_DS_RdSciel/04_RdSc2Bracelets_Verso,…,
ST_DS_RdSciel/06_RdSc4Philosophy_Verso,…,
ST_DS_RdSciel/06_RdSc7Suicide_Sciel,…,
ST_DS_RdSciel/12_RdSc5Pierre_Verso,…,
ST_DS_RdSciel/12_RdSc7Suicide_Verso,…,
ST_DS_RdSciel/13_RdSc1Stories_Verso,…,
ST_DS_RdSciel/14_RdSc5Pierre_Sciel,…,
ST_DS_RdSciel/15_RdSc7Suicide_Sciel,…,
ST_DS_RdSciel/17_RdSc3Scars_Sciel,…,
ST_DS_RdSciel/18_RdSc5Pierre_Verso,…,
ST_DS_RdSciel/18_RdSc7Suicide_Verso,…,
ST_DS_RdSciel/20_RdSc2Bracelets_Sciel,…,
ST_DS_RdSciel/21_RdSc5Pierre_Sciel,…,
ST_DS_RdSciel/22_RdSc7Suicide_Sciel,…,
ST_DS_RdSciel/24_RdSc7Suicide_Verso,…,
ST_DS_RdSciel/25_RdSc6BClass_Sciel,…,
ST_DS_RdSciel/27_RdSc5Pierre_Sciel,…,
ST_DS_RdSciel/28_RdSc5Pierre_Verso,…,
ST_DS_RdSciel/30_RdSc3Scars_Verso,…,
ST_DS_RdSciel/30_RdSc7Suicide_Verso,…,
ST_DS_RdSciel/31_RdSc3Scars_Sciel,…,
ST_DS_RdSciel/35_RdSc3Scars_Verso,…,
ST_DS_RdSciel/36_RdSc2Bracelets_Verso,…,
ST_DS_RdSciel/36_RdSc5Pierre_Sciel,…,
ST_DS_RdSciel/37_RdSc4Philosophy_Sciel,…,
ST_DS_RdSciel/42_RdSc5Pierre_Sciel,…,
ST_DS_RdSciel/47_RdSc2Bracelets_Verso,…,
ST_DS_RdSciel/47_RdSc4Philosophy_Sciel,…,
ST_DS_RdSciel/50_RdSc7Suicide_Verso,…,
ST_DS_RdSciel/51_RdSc7Suicide_Sciel,…,
ST_DS_RdSciel/19_RdSc2Bracelets_Verso,…an old man.,
ST_DS_RdSciel/46_RdSc2Bracelets_Sciel,…is not to have them.,
ST_DS_RdSciel/40_RdSc2Bracelets_Verso,…you’re shortening your child’s life.,
ST_DS_SideLevels/02_SimonPostRelease_Display,Do you wish to fight Simon again?,
ST_DS_SideLevels/01_FallingLeavesMidbattle_Verso,On his back…,
ST_DS_SideLevels/07_SimonPostRelease_Display,Simon's defeat has opened a new path.,
ST_DS_SideLevels/03_SimonPostRelease_Display,Something has happened at the Endless Tower.,
ST_DS_SideLevels/06_SimonPostRelease_Display,Something powerful waits inside...,
ST_DS_SideLevels/02_FallingLeavesMidbattle_Verso,The Expedition’s armbands…,
ST_DS_SideLevels/05_SimonPostRelease_Display,The chroma is suffocating.,
ST_DS_SideLevels/01_SimonPostRelease_Display,The remains of Simon's Chroma.,
ST_DS_SideLevels/04_SimonPostRelease_Display,You feel a tremendous power here.,
ST_DS_Trailer/Announce_Gustave,"Soon she'll wake... and Paint again.

Paint a new number.

Ticking down every year.

One stroke... And everyone of that age vanishes into nothingness.

Every year she paints again. And every year an expedition departs for the continent.

With one hopeless mission.

Destroy the Paintress

So she can never paint death again.

We... are Expedition 33.",
ST_Enemies_Name/SM_Abbest,Abbest,
ST_Enemies_Name/L_Aberration,Aberration,
ST_Enemies_Name/RC_Alicia,Alicia,
ST_Enemies_Name/SI_Ballet,Ballet,
ST_Enemies_Name/QUEST_BertrandBigHands,Bertrand Big Hands,
ST_Enemies_Name/QUEST_JudgeOfMercy,Blanche,
ST_Enemies_Name/Merchant_Visages,Blooraga,
ST_Enemies_Name/MF_Boucheclier,Boucheclier,
ST_Enemies_Name/MF_BoucheclierAnger,Boucheclier,
ST_Enemies_Name/GO_Bourgeon,Bourgeon,
ST_Enemies_Name/MM_Braseleur,Braseleur,
ST_Enemies_Name/GO_Bruler,Bruler,
ST_Enemies_Name/FB_Benisseur,Bénisseur,
ST_Enemies_Name/SI_Benisseur,Bénisseur,
ST_Enemies_Name/Merchant_Optional2,Casmer,
ST_Enemies_Name/AS_PotatoBag_Mage,Catapult Sakapatate,
ST_Enemies_Name/YF_Chevaliere_A,Ceramic Chevalière,
ST_Enemies_Name/FB_ChalierHammer,Chalier,
ST_Enemies_Name/FB_ChalierSpear,Chalier,
ST_Enemies_Name/FB_ChalierSword,Chalier,
ST_Enemies_Name/FB_Chalier_GradientCounterTutorial,Chalier,
ST_Enemies_Name/MF_Chapelier,Chapelier,
ST_Enemies_Name/MF_ChapelierSadness,Chapelier,
ST_Enemies_Name/SI_Chorale,Chorale,
ST_Enemies_Name/SM_Abbest_Alpha,Chromatic Abbest,
ST_Enemies_Name/L_Aberration_Alpha,Chromatic Aberration,
ST_Enemies_Name/SI_Ballet_ALPHA,Chromatic Ballet,
ST_Enemies_Name/MF_Boucheclier_ALPHA,Chromatic Boucheclier,
ST_Enemies_Name/GO_Bourgeon_ALPHA,Chromatic Bourgeon,
ST_Enemies_Name/MM_Braseleur_ALPHA,Chromatic Braseleur,
ST_Enemies_Name/GO_Bruler_ALPHA,Chromatic Bruler,
ST_Enemies_Name/FB_Benisseur_Alpha,Chromatic Bénisseur,
ST_Enemies_Name/AS_PotatoBag_Mage_ALPHA,Chromatic Catapult Sakapatate,
ST_Enemies_Name/YF_Chevaliere_A_Alpha,Chromatic Ceramic Chevalière,
ST_Enemies_Name/FB_ChalierSword_Alpha,Chromatic Chalier,
ST_Enemies_Name/MF_Chapelier_ALPHA,Chromatic Chapelier,
ST_Enemies_Name/ML_ClairObscurAlpha,Chromatic Clair Obscur,
ST_Enemies_Name/MF_Contorsionniste_ALPHA,Chromatic Contorsionniste,
ST_Enemies_Name/GO_Cruler_ALPHA,Chromatic Cruler,
ST_Enemies_Name/L_Creation_Alpha,Chromatic Création,
ST_Enemies_Name/MM_Danseuse_Alpha,Chromatic Danseuse,
ST_Enemies_Name/MM_Danseuse_CloneAlpha,Chromatic Danseuse,
ST_Enemies_Name/FB_DuallisteLR_ALPHA,Chromatic Dualliste,
ST_Enemies_Name/GO_Demineur_ALPHA,Chromatic Démineur,
ST_Enemies_Name/MM_Gargant_ALPHA,Chromatic Gargant,
ST_Enemies_Name/YF_GaultB_Alpha,Chromatic Gault,
ST_Enemies_Name/YF_Glaise_ALPHA,Chromatic Glaise,
ST_Enemies_Name/SI_Glissando_Alpha,Chromatic Glissando,
ST_Enemies_Name/GO_Goblu_ALPHA,Chromatic Goblu,
ST_Enemies_Name/YF_Chevaliere_C_Alpha,Chromatic Gold Chevalière,
ST_Enemies_Name/SC_CultistHeavy_Alpha,Chromatic Greatsword Cultist,
ST_Enemies_Name/SC_Hexga_Alpha,Chromatic Hexga,
ST_Enemies_Name/YF_Jar_ALPHA,Chromatic Jar,
ST_Enemies_Name/CW_LampMasterAlpha,Chromatic Lampmaster,
ST_Enemies_Name/SM_Lancelier_Alpha,Chromatic Lancelier,
ST_Enemies_Name/GO_Luster_Alpha,Chromatic Luster,
ST_Enemies_Name/SC_CultistMage_ALPHA,Chromatic Mage Cultist,
ST_Enemies_Name/MF_Moissonneuse_ALPHA,Chromatic Moissonneuse,
ST_Enemies_Name/RE_Orphelin_ALPHA,Chromatic Orphelin,
ST_Enemies_Name/SM_Portier_ALPHA,Chromatic Portier,
ST_Enemies_Name/YF_Potier_ALPHA,Chromatic Potier,
ST_Enemies_Name/MM_Pelerin_ALPHA,Chromatic Pèlerin,
ST_Enemies_Name/WM_Petank_Alpha,Chromatic Pétank,
ST_Enemies_Name/FB_Ramasseur_Alpha,Chromatic Ramasseur,
ST_Enemies_Name/AS_PotatoBag_Ranger_ALPHA,Chromatic Ranger Sakapatate,
ST_Enemies_Name/SC_CultistFlying_ALPHA,Chromatic Reaper Cultist,
ST_Enemies_Name/AS_PotatoBag_Tank_ALPHA,Chromatic Robust Sakapatate,
ST_Enemies_Name/YF_Sapling_ALPHA,Chromatic Sapling,
ST_Enemies_Name/MM_Stalact_ALPHA,Chromatic Stalact,
ST_Enemies_Name/YF_Chevaliere_B_Alpha,Chromatic Steel Chevalière,
ST_Enemies_Name/FB_Troubadour_Alpha,Chromatic Troubadour,
ST_Enemies_Name/AS_PotatoBag_Boss_ALPHA,Chromatic Ultimate Sakapatate,
ST_Enemies_Name/RE_Veilleur_ALPHA,Chromatic Veilleur,
ST_Enemies_Name/SM_Volester_ALPHA,Chromatic Volester,
ST_Enemies_Name/RE_Echassier_ALPHA,Chromatic Échassier,
